id,song,artist,album,album_id,time,playlist,lyrics,genre,path
28885234,Time Keeps Ticking Blues,Blues,I've Got the Blues - Great Blues Songs,3461925,2025-01-12 19:24:21.969019,Блюз лучшее,,blues,
126056397,Крылья,Мама не узнает,Крылья,31253518,2025-01-12 19:24:22.398875,Блюз лучшее,,blues,
125383320,At the Speed of Light,Ilya shor,At the Speed of Light,30956836,2025-01-12 19:24:22.782723,Блюз лучшее,,blues,
107614139,Кот пришёл назад,"GREEN CROW, Дэн Субботин",Кот пришёл назад,23627931,2025-01-12 19:24:23.580249,Блюз лучшее,"У меня был кот, он мне сильно надоел
Я решил расстаться с ним: он слишком много ел
Я посадил его в автобус с детьми и женой
И целые сутки наслаждался тишиной

А кот пришёл, мой кот пришёл назад
Я ему не рад, моя душа не рада
Он вернулся, гад, такая вот засада, брат

Мой кот украл у соседа колбасу
Сосед привязал его к дереву в лесу
Он достал пистолет и нажал на курок
А пуля рикошетом — и соседу между ног

А кот пришёл, мой кот пришёл назад
Я ему не рад, моя душа не рада
Он вернулся, гад, такая вот засада, брат

Мой кузен Семён обожал портвешок
Я купил ему пузырь, он запихнул кота в мешок
Отнёс мешок на берег, размахнулся посильней
Тело Семёна всплыло через восемь дней

А кот пришёл, мой кот пришёл назад
Я ему не рад, моя душа не рада
Он вернулся, гад, такая вот засада, брат

Я нашёл в сарае трос, котяру к рельсам примотал
А за поворотом поезд грохотал
Я не знаю, кто виновен — кот или трос
Но двадцать пять вагонов слетело под откос

А кот пришёл, мой кот пришёл назад
Он прошёл сквозь ад, а потом восстал из ада
Он вернулся, гад, такая вот засада, брат",blues,
21321251,Lady in Red,"Chris De Burgh, Leslie Mandoki, Laszlo Bencker, Julian Feifel, Csaba Schmitz, Mario Schönhöfer",Top 30 - Love Songs,2439061,2025-01-12 19:24:23.956570,Блюз лучшее,,blues,
10178128,House of the Rising Sun,Chords of Chaos,Blue Eyes Blue: Blues Rock Songs,1099210,2025-01-12 19:24:24.346381,Блюз лучшее,,blues,
28885232,Shes My Girl,Blues,I've Got the Blues - Great Blues Songs,3461925,2025-01-12 19:24:24.737663,Блюз лучшее,,blues,
736082,Picture Of The Moon,Gary Moore,Blues and Beyond,4821057,2025-01-12 19:24:25.502805,Блюз лучшее,"Picture of the moon
You gave to me that night
The stars were out to play
The moon was shining bright
If only I had known
That it would end so soon
I was left with a picture of the moon
The sound of soft guitars
Beneath the Spanish skies
Across the candle lights
The sadness in your eyes
If only I had known
That it would end so soon
I was left with a picture of the moon

Picture of the moon

You gave to me that night
The stars were out to play
The moon was shining bright
However could I know
That it would end so soon?
I was left with a picture of the moon
I was left with a picture of the moon
All that's left is a picture of the moon",blues,
36948048,Roll Like Thunder,"Katie Thompson, Carl McCunn, Duffy Sylvander",Neo Blues and Soul,4665606,2025-01-12 19:24:26.269367,Блюз лучшее,"I love the cold weather
I love the rainy skies
I know there's no better
No better way to clear your mind
We can roll like thunder
If only we can keep control
We can go under
The setting sun will save our souls

Still time left
Despite the changes day by day
For peace of mind yeah
We'll find another way to get there
It won't be easy
But baby I know that's okay
Gonna take it
Day by, day by, day by day

I love the cold weather
I love the rainy sky
I know there's no better
No better way to clear your mind
We can roll like thunder
If only we can keep control
We can go under
The setting sun will save our souls

Are you still smiling
Or has your heart begun to ache
Are you trying
Another way to get there
If you find love we found a home
If we don't we keep on goin
Yeah, take it day by day by day by day

I love the cold weather
I love the rainy sky
I know there's no better
No better way to clear your mind
We can roll like thunder
If only we can keep control
We can go under
The setting sun will save our souls

I love the cold weather
I love the rainy sky
I know there's no better
No better way to clear your mind
We can roll like thunder
If only we can keep control
We can go under
The setting sun will save our souls",blues,
89888169,Save Yourself,"Rhea Robertson, Luke Wylde",Take It Slow,19960831,2025-01-12 19:24:26.639482,Блюз лучшее,,blues,
129493052,Did It First,Ønecamp,Did It First,32623324,2025-01-12 19:24:27.090306,Блюз лучшее,,blues,
132751767,Всё в твоих руках,Farid Askerov,Нет запретов,33944041,2025-01-12 19:24:27.475290,Блюз лучшее,,blues,
111098744,Love and Relax,"Lofi Hip Hop, LO-FI BEATS, Chillout, Lofi Sleep Chill & Study",Love and Relax,24776299,2025-01-12 19:24:27.862909,Блюз лучшее,,blues,
736079,The Prophet,Gary Moore,Blues and Beyond,4821057,2025-01-12 19:24:28.232002,Блюз лучшее,,blues,
9374087,Sweet Home Alabama,The Hit Co.,"Party Music Box Set: Best Party Songs of the 50's, 60's, 70's, 80's, 90's and 2000's",993677,2025-01-12 19:24:28.663187,Блюз лучшее,,blues,
637923,Underground,Tom Waits,Big Time,68397,2025-01-12 19:24:29.448098,Блюз лучшее,"Rattle big black bones in the danger zone
There's a rumblin' groan down below
There's a big dark town, it's a place I've found
There's a world going on underground

They're alive, they're awake
While the rest of the world is asleep
Below the mine shaft roads it will all unfold
There's a world going on underground

All the roots hang down, swing from town to town
They are marching around down under your boots
All the trucks unload beyond the gopher holes
There's a world going on underground",blues,
99194637,its just Δ burning memory,ZanZiglatore,⨷i̺͆t̺͆s̺͆ j̺͆u̺͆s̺͆t̺͆ ‹Δ› b̺͆u̺͆r̺͆n̺͆i̺͆n̺͆g̺͆ m̺͆e̺͆m̺͆o̺͆r̺͆y̺͆⨷,20693581,2025-01-12 19:24:29.830825,Блюз лучшее,,blues,
132751768,Я не могу без тебя,Farid Askerov,Нет запретов,33944041,2025-01-12 19:24:30.198818,Блюз лучшее,,blues,
111161390,Sorry,"Lofi Hip Hop, LO-FI BEATS, Chillout, Lofi Sleep Chill & Study",Sorry,24799131,2025-01-12 19:24:30.592105,Блюз лучшее,,blues,
133410375,Письмо,AMAN SKIF,Письмо из бездны,34205817,2025-01-12 19:24:31.367458,Блюз лучшее,"Я знаю, как нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно

Так нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно

Томится ли в моей груди душа, как узник
Мы все невольники земли, где разум вряд ли нам союзник
Однажды завтра не наступит, я так мало слов сказал
Тем людям, что ушли навечно
Сколько замков, столько и секретов ими закрыто
Сколько шкафов, столько и скелетов за ними скрыто
Если можешь — помоги, если нет, то уйди в сторону
Не делай вид, что не всё равно

Я знаю, как нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно

Так нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно

Хотя бы пару строк, ты же знаешь, мы не одиноки в этом мире
Пару слов, пока мы не спрятались в могилах
Все проблемы наши только из-за недосказанности
Обусловленность — это лишь вопрос привязанности
Не откладывай на завтра то, что есть сказать сегодня
Суета второстепенна, ежегодная погоня за мечтой
Никуда не денется
Родные люди никем не заменятся

Я знаю, как нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно

Так нелегко ждать у берега
Хоть каких-нибудь вестей издалека
Напиши мне ещё раз новое письмо
Предыдущее, видимо, утеряно",blues,
125914658,Maria,Ion Suruceanu,Sărut femeie mana ta,31195923,2025-01-12 19:24:31.728423,Блюз лучшее,,blues,
109470394,Quyosh Porlamoq Uchun,Bakhtiyor Rahman,Quyosh Porlamoq Uchun,24244145,2025-01-12 19:24:32.154229,Блюз лучшее,,blues,
134931429,Интрига,Zarazza,Интрига,34851744,2025-01-12 19:24:32.549673,Блюз лучшее,,blues,
33223124,Подари мне поцелуй,Ника,Легендарные хиты и новые песни,1980058,2025-01-12 19:24:33.402633,Блюз лучшее,"Погаснут огни за синей рекой
И в небе взойдет луна
Под звёздным дождём друг друга найдём
Тропинка у нас одна
Под звёздным дождём друг друга найдём
Тропинка у нас одна

Подари мне поцелуй xоть один только раз
Лишь о нём мечтаю я до зари
Если ты не влюблён в блеск моих карих глаз
Хоть воздушный поцелуй подари

Такую как я тебе не найти
Таких просто негде взять
И сколько б дорог тебе не пройти
Вернёшься ко мне опять
И сколько б дорог тебе не пройти
Вернёшься ко мне опять

Подари мне поцелуй xоть один только раз
Лишь о нём мечтаю я до зари
Если ты не влюблён в блеск моих карих глаз
Хоть воздушный поцелуй подари

А если судьба жестока ко мне
Разлука нам суждена
Пусть кто-то другой, любимый тобой
Споёт, как взойдёт луна
Пусть кто-то другой, любимый тобой
Споёт, как взойдёт луна-на-на

Подари мне поцелуй xоть один только раз
Лишь о нём мечтаю я до зари
Если ты не влюблён в блеск моих карих глаз
Хоть воздушный поцелуй подари

Подари мне поцелуй xоть один только раз
Лишь о нём мечтаю я до зари
Если ты не влюблён в блеск моих карих глаз
Хоть воздушный поцелуй подари

Подари мне поцелуй xоть один только раз
Лишь о нём мечтаю я до зари
Если ты не влюблён в блеск моих карих глаз
Хоть воздушный поцелуй подари (подари, подари)",blues,
111161395,Trace,"Lofi Hip Hop, LO-FI BEATS, Chillout, Lofi Sleep Chill & Study",Trace,24799135,2025-01-12 19:24:33.827782,Блюз лучшее,,blues,
109413828,STALKER 2,Stalker Blues,S.T.A.L.K.E.R.,24225788,2025-01-12 19:24:34.263155,Блюз лучшее,,blues,
109413823,STALKER Истории из преисподней,Stalker Blues,S.T.A.L.K.E.R.,24225788,2025-01-12 19:24:35.005258,Блюз лучшее,"И мы не встанем на колени, андеграунд лорды
Сталкер - это истории из преисподней
Братство, здесь свои законы
Сталкер - это истории из преисподней
Не успокоимся, пока в обойме патроны
Сталкер - это истории из преисподней
Забытый бункер, место где обрёл свободу
С каждым годом здесь всё больше народу

Падали первые бомбы, мы укрепляли бункер
Пока вы в оккупации пропивали будни

В эту жару словно черви, ползём в нору
Но успокоит нервы снова, аккорды струн

Проверь боекомплект, броню, экзоскелет
Повсюду аномалии, ступай за мной след в след
Пуля, остановит мародёра
Будь на чеку брат, смотри в оба

Ещё один патруль не вернулся с утра
Пускаем флягу по кругу, раз тут такие дела
На улицах зла, спасает только АК
Калибр 5-45, в голову врага

Счётчика Гейгера треск, в глазах стальной блеск
Вне бункера люди - звери, город - дикий лес
Ещё одна из немногих радиоактивных пьес
И на просторах свободной пустоши, ещё один крест

И мы не встанем на колени, андеграунд лорды
Сталкер - это истории из преисподней
Братство, здесь свои законы
Сталкер - это истории из преисподней
Не успокоимся, пока в обойме патроны
Сталкер - это истории из преисподней
Забытый бункер, место где обрёл свободу
С каждым годом здесь всё больше народу

Забытый бункер, место где обрёл свободу
И с каждым годом здесь всё больше народу
Под флагом старой империи, истинная вера
Вокруг руин города - инкогнито терра

Тех кто сдаётся, жизнь посылает в нокаут
Но мы стоим, а за нами андеграунд
И вечерами под луной, можно услышать порой
Что здесь когда то было всё иначе, но строй

На проверку оказался гнилой, диктатор на трон
Подмена ценностей - в каждый дом
Золотая клетка в миг стала тюрьмой
И всё закончилось большой стрельбой

Это послание - всем живым, белым и цветным
Всё ещё держим оборону, кругом дым
Кровью написаны истории, каждая строчка
Грядёт большой финал, рано ставить точку

И мы не встанем на колени, андеграунд лорды
Сталкер - это истории из преисподней
Братство, здесь свои законы
Сталкер - это истории из преисподней
Не успокоимся, пока в обойме патроны
Сталкер - это истории из преисподней
Забытый бункер, место где обрёл свободу
С каждым годом здесь всё больше народу",blues,
34608,Behind Blue Eyes,Limp Bizkit,Greatest Hitz,2874,2025-01-12 19:24:38.145723,Метал лучшее,"No one knows what it's like
To be the bad man
To be the sad man
Behind blue eyes

And no one knows what it's like
To be hated
To be fated
To telling only lies

But my dreams they aren't this empty
As my conscience seems to be
I have hours, only lonely
My love is vengeance
That's never free

No one knows what it's like
To feel these feelings
Like I do
And I blame you

No one bites back as hard
On their anger
None of my pain and woe
Can show through

But my dreams they aren't this empty
As my conscience seems to be
I have hours, only lonely
My love is vengeance
That's never free

Discover L I M P say it
Discover L I M P say it
Discover L I M P say it
Discover L I M P say it
Discover

No one knows what it's like
To be mistreated
To be defeated
Behind blue eyes

And no one knows how to say
That they're sorry
And don't worry
I'm not telling lies

But my dreams they aren't this empty
As my conscience seems to be
I have hours, only lonely
My love is vengeance
That's never free

No one knows what it's like
To be the bad man
To be the sad man
Behind blue eyes",metal,
90947896,Enter Sandman,Metallica,Metallica,18031896,2025-01-12 19:24:38.875689,Метал лучшее,"Say your prayers, little one
Don't forget, my son
To include everyone
I tuck you in, warm within
Keep you free from sin
'Til the sandman, he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land

Something's wrong, shut the light
Heavy thoughts tonight
And they aren't of Snow White
Dreams of war, dreams of liars
Dreams of dragon's fire
And of things that will bite, yeah

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land, yeah

Now I lay me down to sleep (now I lay me down to sleep)
Pray the Lord, my soul to keep (pray the Lord, my soul to keep)
If I die before I wake (if I die before I wake)
Pray the Lord, my soul to take (pray the Lord, my soul to take)

Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beasts under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand
Exit light
Enter night
Take my hand
We're off to never-never land, yeah

Boo!
Yeah, yeah
Yo, whoa

We're off to never-never land
Take my hand
We're off to never-never land
Take my hand
We're off to never-never land",metal,
9769,I Was Made For Lovin You,Kiss,KISS Box Set,85617,2025-01-12 19:24:39.646179,Метал лучшее,"Mm, yeah
Ha

Do, do, do, do-do, do-do, do, do
Do, do, do, do-do, do-do
Do, do, do, do-do, do-do, do, do
Do, do, do, do-do, do-do

Tonight, I wanna give it all to you
In the darkness, there's so much I wanna do
And tonight, I wanna lay it at your feet
'Cause girl, I was made for you
And, girl, you were made for me

I was made for lovin' you, baby
You were made for lovin' me
And I can't get enough of you, baby
Can you get enough of me?

Tonight, I wanna see it in your eyes
Feel the magic, there's something that drives me wild
And tonight, we're gonna make it all come true
'Cause, girl, you were made for me
And, girl, I was made for you

I was made for lovin' you, baby
You were made for lovin' me
And I can't get enough of you, baby
Can you get enough of me?

I was made for lovin' you, baby
You were made for lovin' me
And I can give it all to you, baby
Can you give it all to me?

Oh-oh-oh
Can't get enough, oh-oh
I can't get enough, oh-oh
I can't get enough

Do, do, do, do-do, do-do, do, do
Do, do, do, do-do, do-do
Do, do, do, do-do, do-do, do, do
Do, do, do, do-do, do-do

I was made for lovin' you, baby
You were made for lovin' me
And I can't get enough of you, baby
Can you get enough of me?

Oh, I was made
You were made
I can't get enough
No, I can't get enough

I was made for lovin' you, baby
You were made for lovin' me
And I can't get enough of you, baby
Can you get enough of me?

I was made for lovin' you, baby
You were made for lovin' me
And I can give it all...",metal,
90094936,They Dont Care About Us,Beast In Black,Dark Connection,17756947,2025-01-12 19:24:40.437506,Метал лучшее,"Skinhead, dead head
Everybody gone bad
Situation, aggravation
Everybody allegation
In the suite, on the news
Everybody dog food
Bang bang, shot dead
Everybody's gone mad

All I wanna say is that they don't really care about us
All I wanna say is that they don't really care about us

Beat me, hate me
You can never break me
Will me, thrill me
You can never kill me
Jew me, sue me
Everybody do me
Kick me, kike me
Don't you black or white me

All I wanna say is that they don't really care about us
All I wanna say is that they don't really care about us

Tell me what has become of my life
I have a wife and two children who love me
I am the victim of police brutality, no
I'm tired of being the victim of hate
You're raping me of my pride
Oh, for God's sake
I look to Heaven to fulfill its prophecy
Set me free

Skinhead, dead head
Everybody gone bad
Trepidation, speculation
Everybody allegation
In the suite, on the news
Everybody dog food
Black man, blackmail
Throw the brother in jail

All I wanna say is that they don't really care about us
All I wanna say is that they don't really care about us

Tell me what has become of my rights
Am I invisible 'cause you ignore me?
Your proclamation promised me free liberty, no
I'm tired of being the victim of shame
They're throwing me in a class with a bad name
I can't believe this is the land from which I came

You know, I really do hate to say it
The government don't wanna see
But if Roosevelt was living
He wouldn't let this be, no, no

Skinhead, dead head
Everybody gone bad
Situation, speculation
Everybody litigation
Beat me, bash me
You can never trash me
Hit me, kick me
You can never get me

All I wanna say is that they don't really care about us
All I wanna say is that they don't really care about us

Some things in life they just don't wanna see
But if Martin Luther was living
He wouldn't let this be, no, no

Skinhead, dead head
Everybody's gone bad
Situation, segregation
Everybody allegation
In the suite, on the news
Everybody dog food
Kick me, kike me
Don't you wrong or right me (we're deep in the fire)

All I wanna say is that they don't really care about us
(We're deep in the fire)
All I wanna say is that they don't really care about us
(I'm here to remind you)
All I wanna say is that they don't really care about us
(Don't you sit back and watch the beatin')
All I wanna say is that they don't really care about (woo-hoo)
All I wanna say is that they don't really care about (woo-hoo)
All I wanna say is that they don't really care about us (woo-hoo-hoo)",metal,
57686615,Mary On A Cross,Ghost,Seven Inches of Satanic Panic,33246672,2025-01-12 19:24:41.216948,Метал лучшее,"We were speeding together
Down the dark avenues
But besides of the stardom
All we got was blues

But through all of that sorrow
We were riding high
And the truth of the matter is
I never let you go, let you go

We were scanning the cities
Rocking to pay the dues
But besides of the glamour
All we got was bruised

But through all of that sorrow
We were riding high
And the truth of the matter is
I never let you go, let you go

You go down just like Holy Mary
Mary on a, Mary on a cross
Not just another Bloody Mary
Mary on a, Mary on a cross

If you choose to run away with me
I will tickle you internally
And I see nothing wrong with that

We were searching for reasons
To play by the rules
But we quickly found
It was just for fools

Now through all of this sorrow
We'll be riding high
And the truth of the matter is
I never let you go, let you go

You go down just like Holy Mary
Mary on a, Mary on a cross
Not just another Bloody Mary
Mary on a, Mary on a

You go down just like Holy Mary
Mary on a, Mary on a cross
Your beauty never ever scared me
Mary on a, Mary on a cross

If you choose to run away with me
I will tickle you internally
And I see nothing wrong with that

(Mary on a, Mary on a cross)
Nothing wrong with that
(Mary on a, Mary on a cross)
Nothing wrong with that
(Mary on a, Mary on a cross)
(Mary on a) Mary on a cross",metal,
98282011,Carol of the Bells,Grandma's Smuzi,Carol of the Bells,20388378,2025-01-12 19:24:41.583182,Метал лучшее,,metal,
108474030,Gimme That Boom,Skindred,Smile,23932529,2025-01-12 19:24:42.365496,Метал лучшее,"Just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that
I don't care what you got, just gimme that

Stand to attention I come to mention
Now we're gunna take you in a different dimension
That's the way we rock and make dem move dem bodies
We got those over there asking for selfies
This time I've got to say no
Don't try to pull down my bandana
Can't let you ruin my show
Then I hear, then I hear, then I hear them say

Turn around, stupid
Turn around, turn around, stupid
Stupid, turn around, turn around, stupid
Now turn around

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that
I don't care what you got, just gimme that

All and all this ya place is crawling
Gal dem ah move and dem body dem balling
Electricity it jusa light up the place
With a boom, boom, boom you'll get a smack up the face

We got the vibes and the vibes is good good
You know we're rocking in your dame neighbourhood hood
You know the 'Dred ah gunna bring it like we should
Can I hear, can I hear them say
Turn around, stupid

Turn around, stupid
Turn around, turn around stupid
Stupid, turn around, turn around, stupid
Now turn around

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that
I don't care what you got, just gimme that

Just gimme that
Gimme that, gimme that
Just gimme that
Change up the groove some
Change up the groove some
Change up the groove some
Change up the groove some
Now switch back to that

I don't care what you got, just gimme that
Voom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that

I don't care what you got, just gimme that
Boom, boom, boom
Just gimme that boom, boom
Just gimme that, gimme that
Boom, boom, boom
Just gimme that
I don't care what you got, just gimme that

Just gimme that
Just gimme that
Come on, just gimme that
Gimme that",metal,
29456722,They Dont Care About Us,Saliva,"Love, Lies & Therapy",3543373,2025-01-12 19:24:43.158428,Метал лучшее,"Skinhead, deadhead, everybody gone bad
Situation, aggravation, everybody, allegation
In the suite, on the news, everybody, dog food
Bang-bang, shock dead, everybody's gone mad

All I wanna say is that
They don't really care about us
All I wanna say is that
They don't really care about us

Beat me, hate me, you can never break me
Will me, thrill me, you can never kill me
Jew me, sue me, everybody do me
Kick me, strike me, don't you black or white me

All I wanna say is that
They don't really care about us
All I wanna say is that
They don't really care about us

Tell me what has become of my life
I have a woman and children who love me
I am a victim of police brutality now (oh)
I'm tired of being the victim of hate
You're raping me of my pride oh, for God's sake
I look to heaven to fulfill its prophecy
Set me free

Skinhead, deadhead, everybody gone bad
Trepidation, speculation, everybody, allegation
In the suite, on the news, everybody, dog food
Black man, black mail, throw your brother in jail

All I wanna say is that
They don't really care about us
All I wanna say is that
They don't really care about us

Tell me what has become of my rights
Am I invisible 'cause you ignore me?
Your proclamation promised me free liberty now (oh)
I'm tired of being the victim of shame
They're throwing me in a class with a bad name
I can't believe this is the land from which I came

You know I really hate to say it
The government don't wanna see
But if Roosevelt was living
He wouldn't let this be, no no

Skinhead, deadhead, everybody gone bad
Situation, speculation, everybody, litigation
Beat me, bash me, you can never trash me
Hit me, kick me, you can never get me

All I wanna say is that
They don't really care about us
All I wanna say is that
They don't really care about us

Some things in life they just don't wanna see
But if Martin Luther was living
He wouldn't let this be, no no

Skinhead, deadhead, everybody gone bad
Situation, segregation, everybody, allegation
In the suite, on the news, everybody, dog food
Kick me, strike me, don't you wrong or right me

All I wanna say is that
They don't really care about us
(this world is on fire)
All I wanna say is that
They don't really care about us
(they're calling me liar)
All I wanna say is that
They don't really care about us
(this world is on fire)
All I wanna say is that
They don't really care about us
All I wanna say is that
They don't really care about
All I wanna say is that
They don't really care about us",metal,
148092,The Only,Static-X,Shadow Zone,14351,2025-01-12 19:24:43.874016,Метал лучшее,"I'm winning, you're losing, I'm falling your agony
Lower than lower, before your forgotten memory
Heaven, your hell, I'm killing your fantasy
More and more, you follow your divorced reality

You're trying to take me
You're trying to make me
This is the only
Give me the only thing
I'm tired of trying
I'm tired of lying
The only thing I understand is what I feel

Identity, fantasy, heresy, killing me
Lower than lower, before this thing to feed
Hypocrite, lunatic, fanatic, heretic
More and more, you follow your divorced reality

You're trying to take me
You're trying to make me
This is the only
Give me the only thing
I'm tired of trying
I'm tired of lying
The only thing I understand is what I feel

Hypocrite, lunatic, fanatic, heretic
Hypocrite, lunatic, fanatic, heretic
Hypocrite, lunatic, fanatic, heretic
Hypocrite, lunatic, fanatic, heretic

You're trying to take me
You're trying to make me
This is the only
Give me the only thing
I'm tired of trying
I'm tired of lying
The only thing I understand is what I feel

You're trying to take me
You're trying to make me
This is the only
Give me the only thing
I'm tired of trying
I'm tired of lying
The only thing I understand is what I feel",metal,
5659007,Lonely Day,Master of Puppets,Chop Suey: Tribute to System of a Down,621376,2025-01-12 19:24:44.308909,Метал лучшее,,metal,
93907310,Paranoid,Black Sabbath,Ten songs for you,18976220,2025-01-12 19:24:44.690844,Метал лучшее,,metal,
216543,Please Please Please Let Me Get What I Want,Deftones,Covers,3389747,2025-01-12 19:24:45.433060,Метал лучшее,"Good times for a change
See, the luck I've had can make a good man bad
So please, please, please
Let me get what I want
Lord knows it would be the first time

Haven't had a dream in a long time
See, the life I've had can make a good man bad
So, for once in my life, let me get what I want
Lord knows, it would be the last time
Lord knows, it would be the first time",metal,
68844236,Вне смерти,Plamenev,Out of Death,11449584,2025-01-12 19:24:46.149867,Метал лучшее,"Я не видел людей уже несколько лет
Думал, после войны их нигде уже нет
Но сегодняшним утром... Я нашёл след!

В мире мало воды, и её нельзя пить
Заражённая плоть всюду брошена гнить
Вам нужна катастрофа, чтоб оценить
Что есть мусор, а где Свет Жизни?!

Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!
Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!

Помню: огненный шторм! Непроглядная тьма!
Восемь месяцев ночь! И три года зима!
Это люди сошли из-за денег с ума!

Всё богатство людей – это грязь и гнильё!
Так пускай мертвецы охраняют своё!
Для меня же бесценно – встретить её
Эту новую жизнь вне смерти!

Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!
Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!

О-о-о-о-о-о-о-ооо
О-о-о-о-о-о-о-ооо

Ты наверху ждёшь меня...
Это как новая жизнь вне смерти!

Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!
Это любовь уносит меня!
Посмотри, она всюду!
Эта любовь открыла тебя
Для меня – и быть чуду!",metal,
57491183,Take What You Want,"Post Malone, Ozzy Osbourne, Travis Scott",The Diamond Collection,32833196,2025-01-12 19:24:46.588750,Метал лучшее,,metal,
98531775,In The Air Tonight,State Of Mine,In The Air Tonight,20473732,2025-01-12 19:24:47.305191,Метал лучшее,"Oh, Lord
Oh, Lord

I can feel it coming in the air tonight, oh, Lord
And I've been waiting for this moment for all my life, oh, Lord
Now, can you feel it coming in the air tonight? Oh, Lord, oh, Lord
Oh, Lord

Well, if you told me you were drowning
I would not lend a hand
I've seen your face before, my friend
But I don't know if you know who I am
Well, I was there and I saw what you did
I saw it with my own two eyes
So, you can wipe off that grin, I know where you've been
It's all been a pack of lies

I can feel it coming in the air tonight, oh, Lord
I've been waiting for this moment for all my life, oh, Lord
I can feel it in the air tonight, oh, Lord, oh, Lord
And I've been waiting for this moment for all my life, oh, Lord, oh, Lord
Oh, Lord

Well, I remember!
I remember, don't worry
How could I ever forgеt?
It's the first time, the last timе we ever met (we ever met)
But I know the reason why you keep the silence up
No, you don't fool me
Well, the hurt doesn't show, but the pain still grows
It's no stranger to you and me

I can feel it coming in the air tonight, oh, Lord
I've been waiting for this moment for all my life, oh, Lord
I can feel it in the air tonight, oh, Lord, oh, Lord
And I've been waiting for this moment for all my life, oh, Lord

I can feel it coming in the air tonight! Oh, Lord
I've been waiting for this moment for all my life! Oh, Lord!
I can feel it in the air tonight, oh, Lord, oh, Lord, oh, Lord!
Well, I've been waiting for this moment for all my life! Oh, Lord, Oh, Lord!
I can feel it coming in the air tonight, oh, Lord, oh, Lord",metal,
61285582,The Diary Of Jane,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin,10137755,2025-01-12 19:24:48.127608,Метал лучшее,"If I had to, I would put myself right beside you
So let me ask, would you like that?
Would you like that?
And I don't mind if you say this love is the last time
So now I'll ask, ""Do you like that?""
Do you like that?
No

Something's getting in the way
Something's just about to break
I will try to find my place in the diary of Jane
So tell me how it should be

Try to find out what makes you tick
'Cause I lie down sore and sick, do you like that?
Do you like that?
There's a fine line between love and hate
And I don't mind, just let me say that I like that
I like that

Something's getting in the way
Something's just about to break
I will try to find my place in the diary of Jane
As I burn another page
As I look the other way
I still try to find my place in the diary of Jane
So tell me how it should be

Desperate, I will crawl
Waiting for so long
No love, there is no love
Die for anyone
What have I become?

Something's getting in the way
Something's just about to break
I will try to find my place in the diary of Jane
As I burn another page
As I look the other way
I still try to find my place in the diary of Jane",metal,
